text,label
"Sama ky Ambulan yg bawa Jenazah tolong menjadi perhatian, kadang mengambil hak orang lain di jalan karena terburu² beserta para rombongannya, ini bawa jenazah lho bukan bawa pasien kritis (beda urgensinya), tolong diperhatikan",2
"Harus di stop ini.. kerja kagak l, maunya cepat² di jalan..",0
TERMASUK TAMBAHAN LAMPU REM MOBIL/MOTOR YANG MENYILAIKAN PENGENDARA BELAKANGNYA.,1
Kecuali ambulanc,1
Masa gak ada evaluasi tiap bulan nya sih.. Nunggu keluhan masyarakat atau viral dulu gitu,1
"sangat meresahkan bagi saya udah macet d urai sama ..tot tot wuk wuk, tar kalow udh lewat posisi macet jadi berantakan gak ber aturan  jdi tambah macet .. lebih baik d gunakan buat damkar dan ambulance itu udh jelas2 meyangkut yawa dan bahaya , ia klow tot tot wuk d gunakan bagi pejabat manja yg pengen cepet2 yampe, ia sama org2 juga pengen cepat2",0
"klo masih maksa mau pake sirine boleh aja, lu kasih setiap kendaraan yg lu lewatin uang 200rb. bagi"" untung buat pengendara lain beli bensin, gw iklash dah dilewatin..  yg setuju like",1
"Kita yang bayar pajak, kendaran dinas di beli dari pajak rakyat, gaji mereka dari pajak rakyat, tapi di jalan kita yang bayar pajak di suruh minggir, di suruh ngasih jalan buat orang² yang hidup dari pajak rakyat. Ini kah rasa terima kasih kalian kepada rakyat yang uangnya buat mencukupi kehidupan kalian😂",1
"Kalo om fitra yang ngomong, udah mewakili masyarakat itu..",1
"Ya kenapa bisa ada fasilitas itu .?
Hapuskanlah..

Apa ga mau dihapuskan karena ada cuan disitu.?

Harusnya peraturan itu dihapuskan. Ga boleh lagi ada pasal karet..",0
"udah berisik karena tot tot wuk wuk ehh di tambah lagi klo pas di lampu merah, baruuu aja lampu ijo nyala udah langsung pada berisik klaksoon",1
om fitra ok,1
Masalahnya di gaji rakyat,0
Pejabat konoha sudah seenaknya sama rakyat,1
Ada yg percaya sama isilop. 😂,1
Jaman sekarang kalo buru2 naiklah helikopter atau drone.... Kalo naik mobil anda tidak bisa memaksa untuk tepat waktu... Apalagi dilingkungan lalu lintas padat,1
Mantap kakorlantas Respon cepat keluhan masyarakat.,1
Mantap om Fitra...Semoga didengar dan diperbaiki masalah tattot tattot ini 😁kami rakyat siap memantau dan melaporkan kalau masih ada tindakan itu lagi di jalan ✊️,0
Tot tot dwit dwit. Duit duit. Bukan tot tot wuk wuk😂,1
"Alangkah baik nya para pejabat jangan di kasih mbil dinas kecuali presiden dan wakil saja,, untuk mentri2 dan para elit lain nya tarik semua kendaraan dinas nya",1
setelah di protes br di respon.. 😂😂😂 sebelum nya kmn aja pak pol....,1
"Aturan doang tp tetap dilanggar,,,
Mustahil oknum"" aparat berani melarang apa lg memproses para pejabat yg pakai strobo,krn banyak oknum aparat menmanfaatkan Fatwal untuk mendapat keuntungan/uang dr pejabat yg dikawal.",1
"yg jadi masalah banyak disalah gunakan oleh banyak yg merasa pejabat dan ber pelat tertentu dan polisi jg ga berani menyetop / melarang krn takut juga kalo mungkin yg mengendarai adalah orang berpangkat atau ber""uang""",0
"Percuma dibahas, hanya menghabiskan waktu dan tidak berguna. Lebih baik Aparat Hukum bekerjalah sesuai aturan Undang-Undang. Kami ini bayar Pajak untuk gaji Aparat Hukum. Kalau tidak pa Menteri Keuangan yang katanya Koboi, tolong bilangin  itu tot tot wuk wuk pakai Pajak Masyarakat, kalau masih juga cukup bilang jangan bayar Pajak. Itu baru TEGAS.",1
"Fungsi Raffi Ahmad di istana apa lah?
Jangan di beku kan hnya sementara pak?
Dan tlong cek lampu rotator/Strobo yg menyilaukan mata saat berkendara",1
Kalo pun ditemukan ada penggunaan tot tot wuk wuk  yg melanggar aturan. Pelanggarnya hanya dikenain denda Rp.250.000 gimana bisa kapok dengan angka segitu,1
"mantap om,",1
Keren om fitra..,1
Rispek Pak Fitra 👍,1
Bgmna duit kata nya yaaah,1
Gua juga bingung kadang moge moge juga di kawal pake totot wukwuk. Ngapain si?,1
Om fitra sudah turun gunung artinya udh diatas batas maksimal ini,1
"Suka dengan kata2 ""Pejabat yang telat rapat ya managelah waktunya""...
Setuju kami sbg rakyat sdh tau jika ke arah jakarta pasti macet, jadi akan brkt lebih awal 1-2jam dr acara...",1
Di puncak Bogor tuh sering ngawal orang berduit....u punya duit u punya pengawal,1
"Mobil patwal selain mengawal ambulance ga akan gw beri jalan, gw udah bayar pajak kendaraan",0
setuju tet tot tetap ada sesuai peruntukan nya,1
Klo cuma mendesak mau rapat..... Berangkat subuh-subuh jangan malas..... Jangan BIKIN SUSAH RAKYAT....,1
Memang dladuk tu karyawan rakyat,1
Brisik ....... Betul,1
@DPRRIOfficial @SekretariatPresiden @Divhumaspolri dengerin nih keluhan masyarakat yg bayar pajak! Yg dr pajak itu buat gaji para pejabat dan aparat ASN! Up ⬆️,1
Hari minggu ini barusan liat masih. Skrng tidak pakai bunyi tapi tetep pake strobo. Selalu aja ada cari celah 😂,1
Jangan hanya sementara waktu saja.,1
Sementara ya gaes,1
Klakson juga hanya untuk digunakan dlm kondisi darurat Bukan hanya Strobo !!,1
"Mantap om Fitra, on point banget",1
"tanyakan ke polisi mba

apakah mereka bersedia untuk melakukan pengawalan terhadap warga miskin jika kami meminta bantuan?",0
suara mas fitra mewakili kejengkelkan kita yg menahun,1
Itu yg meliuk-liuk gtu kok berharap guling ya? Trus klo kelindes mobil laen gimana ya?,1
Fitra mantap,1
Ini bener2 sangat mengganggu sih kadang ngagetin juga itu yg bahaya.. Stopp lah pake gituan kalo buat orng2 yang cuma ngindarin macet tanpa ada alasan atau urgensi yang penting..,0
Emang menyebalkan,1
"Iyalah, bayar pajak sama, bayar tol sama, knp mesti tot tot tot",1
mantap Bung Fitra,1
Kalau hari minggu ada yang di kawal tuh kemana sebenarnya...????kantor persaan pada tutup,1
"Untuk pejabat negara cukup presiden dan wapres aja yg pake tot tot wuk wuk, yang lain emg pejabat penting juga tapi ingat jalan dibangun dari uang rakyat jadi ga usah arogan",1
benar.. banyak sekali pelaku hanya karna uang buat bayar akhirnya dipatwal.. apalagi yg modal strobo doang.. setelah ini kita viralkan juga mengenai knalpot motor brong,1
Jgn cuman Polisi TNI juga,0
Kalau untuk pejabat Big No... kan bisa Zoom,1
Pengawalan kan bukan berarti harus prioritas. Pengawalan tujuannya kan untuk keamanan. Prioritas itu hanya untuk darurat. Pejabat daruratnya apa harus dapat prioritas? Mau dikawal untuk keamanan silahkan. Untuk diprioritaskan kayaknya gak perlu deh.,1
Semoga bukan hanya srgam coklat saja..karna yg pakai tot tot juga yg sragam hijau..😁,1
Harusnya sama sama menikmati macet... Situ enak gak mau macet... Sama sama bayar pajak... Harus adil...,0
Udah tau macet masih aja bunyi,1
"Mau kota kota besar bebas macet? Semua pejabat dilarang pakai strobo kawal dll, yakin jd program prioritas negara",2
"memang cukup memusingkan kelakuan pejabat RI ini!! arogan sekali,, padahal semua itu dibiayai oleh rakyat!! sangat memalukan!!! hanya terjadi di Indonesia",1
"Mereka ingin di anggap penting bagi orang lain, padahal gak penting 😂",1
"Apa bedanya kenalpot BRONG sama suara sirine patwal, sama saja. Sama sama berisik dan mengganggu konsentrasi pengendara di depanya.",1
"fitra eri pantas jadi DPR, lebih mewakili rakyat ketimbang artis gk laku & pelawak gk lucu",1
Percaya sama omongan polisi divideo ini?,0
"Kita gak usah ngarep Aparat ngurus beginian, mereka bagiannya, sekarang mending Masyarakat yang bikin gerakan positif, kalau kita kompak mereka bisa apa?",1
"Selagi bukan ambulance, damkar, ri 1, jangan kasih jalan",0
"Solusinya adalah selesaikan permasalahan kemacetan.. Dulu ada yg bilang katanya  ""kalo saya jadi presiden maka kemacetan akan teratasi"" Eh kaga juga",0
"yaelah sementara waktu doang, ntar juga kambuh lagi",1
Klo lo pada ada keperluan atau kepentingan lo berangkat lebih awal blok!,1
"Negara Indonesia nih boss,, SENGGGOL DONG😂😂😂😂😂😂😂",1
Mantap om fitra,1
"kalau alasan pejabat buru-buru semua juga buru-buru, seharusnya Aparatur pemerintah tidak menggunakan fasilitas berlebih supaya mereka tahu dan bisa merasakan hal yang sama dengan rakyat, bagaimana bisa evaluasi dan pembenahan kalau tidak tahu kondisi lapangan.",0
Jangan kasih lewat..,1
"4:36
dia bilang masukan dr masyarakat di terima..
heiiii.... kita masyrakat tuh sudah memberi masukan... baru sekarang dengarnya...",1
Belum di dengar atau revisi aturan. .sirene tot tot  wik wok wik. Ini baru viral..,1
Bung Fitra Eri 🙏🏻🙏🏻🙏🏻🇮🇩🇮🇩🇮🇩🇮🇩👍🏻👍🏻🇮🇩,1
"Jalanan macet capek di jalan , ini bentuk kritikan buat instusi terkait yang menggangu kenyamanan berkendara..",1
Ngeklik karena lihat foto om fitra,1
🩷💚 makasih mas Fitra Eri,1
"Kl menurut gw pribadi.. pengawalan pengamanan itu memang harus ada utk pengamanan pejabat.. didunia pun begitu.. cuma salahnya saat ini Indonesia terlalu over.. dulu yg dikawal itu hanya tertentu hanya menteri dan presiden dan pimpinan lembaga  ..sekarang semua dikawal seperti ketua komisioner, staf khusus, dll yg seharusnya gak perlu.. disitulah kesalahannya saat ini.. semakin banyak dijalan yg dikawal semakin mengganggu..",0
"bagaimana cara cek ""URGENSI"" atau ""Sok Urgent Sih!!!""",1
Yg mau Ngawal itu oknum om,1
Kita rakyat di suruh bayar pajak tp di jalan kita selalu di suruh minggir Kalo kalian lewat,1
Merasa BERKUWASA di INDONESIA,1
1:40 suara es krim diamond,1
"Yang legal, duit bayaranya saweran pengusaha masuk negara ga?",1
"Tu dengerin pejabat dan semua yg pada pakai tot tot wok wok, itu termasuk tindakan koruptif jika utk kepentingan pribadi.",1
Setuju dg om Fitra,1
"Pengawalan bukan berarti ""prioritas""

Best sih ini om Fit👏🏽👏🏽",1
gimana mereka mau perduli sama permasalahan kemacetan yang di rasakan rakyat kalau mereka sendiri ga pernah benar benar merasakan kemacetan karna dapat pengawalan.,0
kalo mau cepet jalan dari kemaren !!,1
disalah satu prov jarang berbunyi kelakson. like untuk kita,0
salah petugas murni?? saya rasa tidak... SI Pembuat Undang2 terutama DPR juga hrs bertanggung jawab. Banyak pasal karet yang dibuat bisa dimanfaatkan oleh OKNUM APARAT.,0
Di negara lain pejabatnya pake angkutan umum 😁,1
Sirine hanya untuk ambulance dan damkar!!!,0
Ngawal ya di belakang buat ngejaga keamanannya bukan malah didepan minta jalan secara prioritas biar pengendara lain minggir.. bener jg sih nih 😂😂,1
Ada om fitra..... sang suhu..,1
Kesini karena om Fitra 🔥,1
"Tot tot wuk wuk ada di hari weekend dan dijalur puncak, urusan apa",2
"Betul.
Kadang cuma mobil patwal 1 tok aja minta diutamakan dijalan. Padahal itu mobil dibelikan rakyat. Apa ga mikir pakpol pakpol pedenya tattottattot. Mobil pake uang rakyat, seragam, gaji, sepatu.",1
"Pak KORLANTAS kemaren2 telinga anda ditaruh mana?
Bukannya keluhan sprti ini udh terjadi sejak jaman majapahit?
Knp baru sekarang bikin kebijakan penggunaan strobo & sirine?",1
Ingat itu motor pengawalan & mobil dinas dibeli pake uang rakyat...,1
"Itu pasal karet perlu segera direvisi, kebiasaan bikin peraturan ga detail, jdnnya jadi landasan mereka bemper hukum buat kawal tet tot tet tot",1
ABIS INI STOP BILED / PROJIE,0
"agak kurang percaya kalo kakorlantas bilang dia gak tau, udah berlangsung lama yg beginian.",1
"Bertahun2 rakyat diam dengan keadan seperti ini,.yg bikin aturan pejabat tapi melanggar aturan dia juga.",1
yang darurat itu ambulan damkar dan president...selain itu pejabat ngapain hrs di kawal urgensinya apa. semoga pak prabowo yang tecinta bisa segera membenahi ini.,1
Mantap Om Fitra.. Patwalnya juga ngga pernah mikir sok2an dan egois padahal digaji pake gaji rakyat cuman mikirin tikus2 yg dikawal..,0
Kok cm sementara kenapa gak full total di hentikan jk gak urgen,1
Kalo buru² kenapa ga dari minggu kemarean aja berangkatnya,1
Bravo Bung Fitra!!!! Terima kasih sudah menyuarakan!!! Semoga aturan pengawalan dievaluasi dan dipersempit keperluannya...,1
"Dalam tol kota Cawang ——> paling banyak yg pakai Tot-tot…..inilah style pejabat kita yg uda lama *salah* tapi gak di benahin…..lama2 sipil pun ikut….
Maka adalah complain luar biasa sekarang ini",0
Sembah sujud om Fitra Eri 🔥🔥🔥,1
"Sampai skrg di kota2 kecil masih banyak tu patwal yg pake tot tot wuk wuk gedeg bgt sumpah, kita sama byr pajak, jalan ini milik umum bukan milik pejabat, kita masyarakat akan memaklumi jika itu keadaan darurat seperti damkar atau ambulance",0
Sangat menggangu apalagi kl mlm lampu trobo itu bikin sakit mata,1
Sama2 knalpot racing dan knalpot berisik tolong dilarang.🙏,1
"Terima kasih Tuhan, anugerah terindahMu dalam hidup, 
Tot tot wuk wuk wuk, sdh dilarang bagi orang2 yg tdk tepat
dan semoga peradilan sipil berlaku bagi semua warga negara. Amin.",1
silahkan manfaatkan kereta cepat klo g mau antri .,1
"Udah ngikutin dari lama masalah tetot2 disinggung sama om fitra sama om mobi. 
Mereka juga suka kesel kok kalau dijalan ada tetot2, soalnya mobil om fitra sama om mobi bersih ga pake gitu2.",0
Gw cuma respek damkar,1
"Ayolah, selevel metro TV kok gak bisa bedain strobo dengan rotator sih? Seleksi jadi karyawan Metro TV sulit dan banyak syarat tapi bedakan rotator dengan strobo aja gak bisa",1
mantab bung fitraa,1
"Jangan merasa pejabat yang dikawal, lalu tidak mau ikut2an macet. Ya tidak bisa lahhhhh..",1
"Mau pakai Strobo ???
Buat Jalan Sendiri ...",1
Terimakasih om fitra,1
Sangat menganggu dan berisik!!,1
"Om fitra paparannya sangat jelas, lugas dan gak bertele - tele. Terima kasih om sudah wakili keresahan masyarakat selama ini.",1
"akhirnya membuat rakyat susah saja,,,,tp jgn hny sirene pejabat hrsnya pejabat itu melayani rakyat bukan sebaliknya,,, acara hrs sederhana jgn berlebihan",1
"Om Fitra keren, emang undang2nya harus diubah!",1
Emang kalau pejabat nya tepat waktu atau terlambat dalam rapat bisa merubah hidup rakyat? Perasaan sama aja,1
Dalam hal ini belajarlah dari Sultan Hamengkubawana X dinas ataupun tidak dinas beliau tanpa pengawalan,1
Kalaupun digunakan? Malah pembenaran....hadeuh situ presiden? Atau tamu dari negara asing? 3:05,1
Pernyataan Fitra Eri Mewakili Masyarakat NKRI❤,1
Mungkinkah ada bisnis terselubung pengawalan atau penggunaan plat dinas bukan oleh yg berhak?? Kenapa ga dibahas masalah itu oleh media??,0
"lebih baik aturan ini merata seluruh indonesia, bukan di daerah pulau jawa aja",1
"Mau beli stiker, dimana yang jual ya???",1
"Kita harus kompak jangan kasih lewat, kecuali ambulan, dan damkar",1
"Sudah tau jalan macet masih Tot Tot Wuk Wuk sy diMobil bingung, maju ke depan mobil, kanan mobil, kiri mobil. Macet Jakarta sdh bikin sy Stres  ditambah lg Tot Tot Wuk Wuk
😠🤬😡🤬",1
Setuju,1
Sering saya lihat malah banyak mobil mau jalan jalan ke mall di kawal pakai Strobo jgk pas turun eh bocah (anak pejabat),1
sorry nih.. sementara doang itu??? seriusan??,1
"Gaungkan Jangan mau ngalah, lawan, Mereka bukan prioritas dijalan termasuk plat TNI",1
"udah.. paling bener ya cm buat damkar, ambulans, RI1 dan RI2.. yg lain gak usah..",0
Mau pulang ke rumah dari kantor ke rumah dinas. Harus segera. 😅😅😅😅😅😅,1
"aku cuma dengerin bung Fitra Eri, sori yg sebelumnya aku skip",1
"Yg konvoi2 juga jgn lagi pake strobo, sangat mengganggu pengguna jalan lain",1
"Betul setuju strobo meresahkan,, kecuali darurat,, konpoi motor gede pake strobo,,pusing kaget terganggu,,",0
DI ZIMBABWE SIH GADA YANG GABISA SELAMA ADA DUIT MAH SEMUANYA BISA DIATUR,1
He pejabat kon iku sng gaji rakyat kudune kon sng ngalah karo rakyat,1
Tot tot wuk wuk gak tuh judul beritanya 😂😂😂,1
"Dan sebagai pengguna jalan, harusnya juga lebih sadar. Beri jalan hanya yang benar urgensinya. Ambulance, damkar dan mobil jenazah. Pejabat mau ngapain, pada mau kemana buru-buru, apa kepentingannya?",0
Setuju,1
MOBIL2 ATASAN APARAT NOH BUAT APA TOT TOT WUK WUKK,1
Bung Fitra Eri 😎👍,1
Jangan kasih jalan sekalipun polisi,0
Tae 🐖 lah,1
Norak,1
Akhirnya sekian purnama,1
"sekarang yg logis aja, mereka sedarurat apapun minta jalan, 
hasilnya negara ini gak ada perubahan atau pun kemajuan, yg ada malah kemunduran.

rakyat sudah muak dengan tot tot, yg ada malah mengganggu sekali",1
"Bukan hanya TOTOTWOKWOK, harus ada GERAKAN TIDAK BELI MOBIL DINAS MEWAH. Masa iya TNI , POLRI dll mobilnya LEXUS, ALPHARD dan kendaraan MAHAL lainnya. APA URGENSINYA mobil DINAS MEWAH? Jadi TENTARA jangan MANJAAAAA !!!",1
"Tolong pak kasi hukuman tegas,kalau perlu dipenjara pak buat anak” kecil yang suka pake strobo” di mobil pribadi pak,sudah jelas melanggar aturan dan harus ditangkap",1
Emng suara sirine it sgt mengganggu kalau lewat seolah jln milik BPK ny sendiri aj BW mobil GK mau pelan laju ny GK perduli d jln ramai hargai pengendara lain lh .kecuali ambulan GK masalh tp kalau gubernur bupati dpr paling menjijik kn kyk jln bpknya aj kalau lewat,1
Berlakukan utk seluruh wilayah di Indonesia,1
sangat setuju...semestinya harus seperti itu...jalan raya bukan milik pejabat..melainkan milik umum..kalau macet ya harus ikut macet jg...jangan mentang2 pejabat ga mau kena macet peke sirine biar bisa jalan dan dikasih jalan,1
"Aku maulah beli stiker nya, 
Dimana beli nya info dong",1
"Semua pengguna jalan, mempunyai HAK yang SAMA",2
"Mobil saya hampir masuk jurang, gara gara di suruh minggir sama gerombolan menyebalkan, maksa bgt harus minggir pake suara tot tot , bikin panik , kondisi jalan lagi macet dan menanjak",1
Sekalian pak.inpokan.kalau bisa aparat kepolisian juga .Hususnya polisi lalulintas di jln sering kali di jln raria2 hanya 3 atau 4 orang.seharusnya namanya Rajia itu kan ada rambu2 Rajia dan surat Rajia yg di keluarkan. Kebanyakan maintilang dgn arogan.agar di bina para polisi lalulintas agar lebih baik dlm menjalankan tugas.,0
klo masih ada gmna dong pa,1
Tot tot wuk wuk😂,1
"😂 emang ganggu dan ngeselin kl strobo patwal kek gini urgensi nya ga jelas dikira rakyat pengguna jalan lain ga punya urusan penting juga, malah ganggu dan membahayakan pengguna jalan apalagi di tol",2
